,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
1021,1021,Image of Church,Church,4097,window screen,904,0.12409458,window shade,905,0.06905089,monastery,663,0.03901608,palace,698,0.036921367,sliding door,799,0.01969048,tray,868,0.016946778,altar,406,0.016543636,barbershop,424,0.014344357,theater curtain,854,0.014322541,vault,884,0.014229634
1022,1022,Image of Church,Church,6161,church,497,0.12462422,prison,743,0.07642365,vault,884,0.055964857,window shade,905,0.03090984,library,624,0.02683724,picket fence,716,0.025754036,dome,538,0.025225928,worm fence,912,0.01714695,window screen,904,0.016084116,palace,698,0.014783932
1023,1023,Image of Church,Church,8930,church,497,0.1862157,monastery,663,0.04948985,bell cote,442,0.025941595,dome,538,0.024070704,tile roof,858,0.01841332,vault,884,0.01734339,palace,698,0.01071648,boathouse,449,0.010105858,castle,483,0.008556965,gondola,576,0.007656933
1024,1024,Image of Church,Church,5431,altar,406,0.20428997,prayer rug,741,0.14863136,wardrobe,894,0.027757816,church,497,0.014229451,vault,884,0.0072115688,triumphal arch,873,0.0060067386,throne,857,0.005718416,mosque,668,0.005574773,monastery,663,0.005526299,chiffonier,493,0.0050581326
1025,1025,Image of Church,Church,2596,viaduct,888,0.16268544,church,497,0.11091597,monastery,663,0.029853405,vault,884,0.020538785,bell cote,442,0.017946778,prison,743,0.013002259,library,624,0.0120149525,palace,698,0.011290721,sundial,835,0.0085659465,dome,538,0.008531744
1026,1026,Image of Church,Church,3498,church,497,0.41920152,bell cote,442,0.02806333,monastery,663,0.027910717,altar,406,0.006794831,vault,884,0.0042524654,sundial,835,0.0038466658,palace,698,0.0038444381,mosque,668,0.0031940185,analog clock,409,0.002634156,lakeside,975,0.0025039876
1027,1027,Image of Church,Church,9659,church,497,0.45911548,bell cote,442,0.038193144,monastery,663,0.032920532,chime,494,0.0022458888,dome,538,0.0020456433,beacon,437,0.0020296308,picket fence,716,0.0017383879,vault,884,0.0017013942,barn,425,0.0016978469,greenhouse,580,0.0016773024
1028,1028,Image of Church,Church,5291,church,497,0.630476,monastery,663,0.087658316,bell cote,442,0.03119208,palace,698,0.00463226,vault,884,0.003995789,tile roof,858,0.0032289159,library,624,0.002602636,dome,538,0.002541052,boathouse,449,0.0020021803,mosque,668,0.001937571
1029,1029,Image of Church,Church,7380,church,497,0.31254378,bell cote,442,0.055087473,barn,425,0.04480932,tile roof,858,0.018589199,monastery,663,0.015453337,castle,483,0.0073356754,picket fence,716,0.006842296,vault,884,0.005927297,thatch,853,0.0058615105,boathouse,449,0.004421797
1030,1030,Image of Church,Church,3807,monastery,663,0.13940555,vault,884,0.07799338,palace,698,0.05118954,church,497,0.05022051,triumphal arch,873,0.02522282,bell cote,442,0.015518136,library,624,0.010465076,dome,538,0.010338425,prison,743,0.0063114143,cinema,498,0.006259303
1031,1031,Image of Church,Church,1849,church,497,0.24805127,bell cote,442,0.08080957,sundial,835,0.032082528,barn,425,0.022662297,thatch,853,0.013649073,monastery,663,0.006039783,tile roof,858,0.0032824683,boathouse,449,0.0032246453,worm fence,912,0.0030931777,obelisk,682,0.0026363942
1032,1032,Image of Church,Church,9680,church,497,0.3359106,monastery,663,0.0668154,vault,884,0.053587113,bell cote,442,0.008444118,viaduct,888,0.0065005487,dome,538,0.005376156,tile roof,858,0.0049177157,prison,743,0.0039728675,altar,406,0.0036195677,castle,483,0.0032217903
1033,1033,Image of Church,Church,6713,church,497,0.31014302,vault,884,0.28189105,monastery,663,0.017969623,bell cote,442,0.007176777,prison,743,0.0035083564,altar,406,0.003358885,castle,483,0.0029799007,viaduct,888,0.0022456467,organ,687,0.0018983067,library,624,0.0015820491
1034,1034,Image of Church,Church,9697,church,497,0.20365037,monastery,663,0.15001996,bell cote,442,0.05478698,vault,884,0.047233723,viaduct,888,0.0054711415,altar,406,0.0043324097,castle,483,0.0035074367,tile roof,858,0.003152229,palace,698,0.0029409912,dome,538,0.0027666076
1035,1035,Image of Church,Church,8122,church,497,0.26065654,monastery,663,0.08858122,vault,884,0.06410285,palace,698,0.03501506,altar,406,0.009258402,curly-coated retriever,206,0.008587186,Kerry blue terrier,183,0.007556836,triumphal arch,873,0.0072126123,Irish water spaniel,221,0.007049176,park bench,703,0.005510207
1036,1036,Image of Church,Church,4315,palace,698,0.1474804,monastery,663,0.08599009,church,497,0.07146092,library,624,0.050907407,vault,884,0.03292032,altar,406,0.028973872,triumphal arch,873,0.02500828,cinema,498,0.017319728,dome,538,0.013704643,bannister,421,0.0072247335
1037,1037,Image of Church,Church,8538,tile roof,858,0.22616221,monastery,663,0.04809257,bell cote,442,0.026226545,patio,706,0.021366261,church,497,0.019044181,picket fence,716,0.018783612,palace,698,0.0137463175,restaurant,762,0.009637029,dome,538,0.009117934,library,624,0.009109166
1038,1038,Image of Church,Church,1849,church,497,0.24805127,bell cote,442,0.08080957,sundial,835,0.032082528,barn,425,0.022662297,thatch,853,0.013649073,monastery,663,0.006039783,tile roof,858,0.0032824683,boathouse,449,0.0032246453,worm fence,912,0.0030931777,obelisk,682,0.0026363942
1039,1039,Image of Church,Church,4652,church,497,0.37426555,altar,406,0.116289556,vault,884,0.09396087,organ,687,0.025685107,monastery,663,0.009594783,palace,698,0.0080683315,bell cote,442,0.0035059552,library,624,0.002269166,mosque,668,0.002015532,bookshop,454,0.0017021442
1040,1040,Image of Church,Church,3553,church,497,0.14882779,bell cote,442,0.06891881,tile roof,858,0.027585385,monastery,663,0.013206584,boathouse,449,0.010134474,worm fence,912,0.007359534,dome,538,0.0072349436,patio,706,0.007033746,palace,698,0.0066539133,picket fence,716,0.0061788782
1041,1041,Image of Church,Church,4031,church,497,0.14875834,vault,884,0.13513641,bell cote,442,0.08814661,monastery,663,0.078468114,altar,406,0.0104179755,castle,483,0.005002276,library,624,0.004972514,triumphal arch,873,0.0034773056,palace,698,0.0031687736,park bench,703,0.0027148642
1042,1042,Image of Church,Church,9994,church,497,0.3023459,bell cote,442,0.073846266,monastery,663,0.031332593,vault,884,0.005689688,dome,538,0.004775638,tile roof,858,0.002888727,palace,698,0.0026059248,castle,483,0.0023090637,library,624,0.0018934783,Border terrier,182,0.0017849656
1043,1043,Image of Church,Church,6575,church,497,0.2429895,monastery,663,0.09993143,mosque,668,0.059345145,palace,698,0.028099148,library,624,0.016926672,picket fence,716,0.014073797,dome,538,0.013969553,boathouse,449,0.010703408,vault,884,0.010449739,tile roof,858,0.008207658
1044,1044,Image of Church,Church,4911,church,497,0.21121418,monastery,663,0.070741616,bell cote,442,0.031623416,tile roof,858,0.024968863,prison,743,0.011675298,pole,733,0.011458475,vault,884,0.011127433,flagpole,557,0.008198391,dome,538,0.0074339933,window screen,904,0.005283104
1045,1045,Image of Church,Church,9868,church,497,0.3656703,bell cote,442,0.046851348,monastery,663,0.046218988,vault,884,0.0067692488,dome,538,0.006173991,tile roof,858,0.0023424723,viaduct,888,0.0022327271,castle,483,0.0018773729,cinema,498,0.0017058044,triumphal arch,873,0.0016658175
1046,1046,Image of Church,Church,1075,church,497,0.42368728,bell cote,442,0.024866723,tile roof,858,0.018735351,barn,425,0.0054786764,vault,884,0.004178033,castle,483,0.003890738,library,624,0.0035956653,monastery,663,0.003571607,dome,538,0.0035389625,prison,743,0.0030696513
1047,1047,Image of Church,Church,4177,bell cote,442,0.39798006,monastery,663,0.09433583,church,497,0.07234354,castle,483,0.019453162,tile roof,858,0.01906724,vault,884,0.009307809,palace,698,0.00850675,library,624,0.003929822,dome,538,0.0022000931,alp,970,0.0019082768
1048,1048,Image of Church,Church,5409,church,497,0.5395228,bell cote,442,0.013273706,monastery,663,0.0093340995,vault,884,0.0063684187,castle,483,0.0060531944,prison,743,0.0037857313,viaduct,888,0.0031312793,stone wall,825,0.0028704696,barn,425,0.00283489,tile roof,858,0.0028246997
1049,1049,Image of Church,Church,3606,church,497,0.35712513,monastery,663,0.06412651,vault,884,0.04608251,bell cote,442,0.017953744,dome,538,0.0079067815,altar,406,0.007178834,palace,698,0.0036673981,library,624,0.0028453602,mosque,668,0.00217247,triumphal arch,873,0.0018478404
1050,1050,Image of Church,Church,9389,vault,884,0.2830705,church,497,0.16962604,altar,406,0.10161842,prayer rug,741,0.008930847,organ,687,0.005366096,monastery,663,0.005272306,vestment,887,0.0048464914,bell cote,442,0.003754582,Great Pyrenees,257,0.0034043929,bannister,421,0.0023731964
1051,1051,Image of Church,Church,6867,vault,884,0.23433395,altar,406,0.09945787,church,497,0.09242839,monastery,663,0.012190988,organ,687,0.008490731,library,624,0.002454985,bell cote,442,0.0024437553,caldron,469,0.002339154,restaurant,762,0.0021840075,vestment,887,0.0018437235
1052,1052,Image of Church,Church,9701,church,497,0.40900415,vault,884,0.028749783,altar,406,0.010797776,boathouse,449,0.005768708,library,624,0.0057686744,dome,538,0.005694605,bell cote,442,0.0054652174,monastery,663,0.0054554353,organ,687,0.0048205177,mosque,668,0.004685161
1053,1053,Image of Church,Church,8081,church,497,0.28315288,altar,406,0.25743467,vault,884,0.053625263,organ,687,0.009938303,monastery,663,0.00447127,vestment,887,0.0025151493,Great Pyrenees,257,0.002259598,bell cote,442,0.002258972,marimba,642,0.0016783077,mosque,668,0.0016438517
1054,1054,Image of Church,Church,4355,vault,884,0.20630378,church,497,0.12212486,altar,406,0.05489752,window screen,904,0.035052948,window shade,905,0.021650631,shoji,789,0.014506282,library,624,0.013786116,palace,698,0.0089181,bannister,421,0.008003262,monastery,663,0.006905999
1055,1055,Image of Church,Church,7842,vault,884,0.27290523,monastery,663,0.14336145,church,497,0.08107071,bell cote,442,0.014687277,triumphal arch,873,0.009711385,palace,698,0.009143965,library,624,0.0073379716,altar,406,0.0059638247,mosque,668,0.003932223,dome,538,0.0034466817
1056,1056,Image of Church,Church,7381,altar,406,0.2815962,vault,884,0.12342082,church,497,0.054918155,organ,687,0.014043492,monastery,663,0.011501595,bell cote,442,0.0053065573,bannister,421,0.004470696,vestment,887,0.0030590105,throne,857,0.002868248,Great Pyrenees,257,0.0028231363
1057,1057,Image of Church,Church,7752,church,497,0.21531294,monastery,663,0.09797131,bell cote,442,0.050946858,vault,884,0.010217927,palace,698,0.0072483015,castle,483,0.006948553,obelisk,682,0.003773796,dome,538,0.0021909287,mosque,668,0.0018378365,triumphal arch,873,0.0017986381
1058,1058,Image of Church,Church,8981,mobile home,660,0.25190565,lakeside,975,0.01632308,boathouse,449,0.013637875,patio,706,0.0101646865,moving van,675,0.007421109,mailbox,637,0.006509431,recreational vehicle,757,0.0048766015,stone wall,825,0.004320389,valley,979,0.0032403925,picket fence,716,0.00316471
1059,1059,Image of Church,Church,1488,window screen,904,0.17818815,wall clock,892,0.11860022,barometer,426,0.06435343,brass,458,0.034514733,window shade,905,0.021649946,sundial,835,0.020315552,analog clock,409,0.009039658,bookshop,454,0.008063246,altar,406,0.007975155,doormat,539,0.006972791
1060,1060,Image of Church,Church,6833,church,497,0.116195336,monastery,663,0.084855825,vault,884,0.036757726,palace,698,0.021408306,bell cote,442,0.019228527,mosque,668,0.014655385,dome,538,0.0077986335,cinema,498,0.0075455247,altar,406,0.006883532,library,624,0.003838485
1061,1061,Image of Church,Church,9439,window screen,904,0.15328982,boathouse,449,0.09969909,patio,706,0.08571462,church,497,0.05595976,dome,538,0.052661255,window shade,905,0.046225905,tile roof,858,0.03225791,sliding door,799,0.026908167,restaurant,762,0.016136864,vault,884,0.013145118
1062,1062,Image of Church,Church,4986,church,497,0.21399051,bell cote,442,0.13993654,monastery,663,0.027540956,vault,884,0.003595974,tile roof,858,0.003407814,palace,698,0.0020658746,sundial,835,0.0020135127,chime,494,0.0019033417,cricket,312,0.001851545,analog clock,409,0.001635027
1063,1063,Image of Church,Church,6824,church,497,0.37934834,bell cote,442,0.056473,monastery,663,0.031185301,vault,884,0.011587334,tile roof,858,0.011519511,castle,483,0.005661283,viaduct,888,0.004300411,prison,743,0.003605335,barn,425,0.0025788955,dome,538,0.0025217286
1064,1064,Image of Church,Church,2873,church,497,0.3613939,bell cote,442,0.047426857,monastery,663,0.016776076,vault,884,0.013524226,castle,483,0.0073750666,tile roof,858,0.0033432555,library,624,0.0031270992,palace,698,0.0027130377,prison,743,0.0023850529,dome,538,0.0023272084
1065,1065,Image of Church,Church,7656,church,497,0.39636067,monastery,663,0.08303921,bell cote,442,0.02814,vault,884,0.025894513,altar,406,0.004542445,triumphal arch,873,0.0044309036,library,624,0.0030014405,dome,538,0.0029058256,castle,483,0.0026837767,palace,698,0.002137871
1066,1066,Image of Church,Church,4406,tile roof,858,0.13171108,solar dish,807,0.0992118,picket fence,716,0.085448995,patio,706,0.024357745,boathouse,449,0.02182072,window screen,904,0.017629879,restaurant,762,0.017332133,church,497,0.014628024,lakeside,975,0.012151681,library,624,0.011617571
1067,1067,Image of Church,Church,3120,bell cote,442,0.16323937,monastery,663,0.12840568,church,497,0.08389539,vault,884,0.009188391,castle,483,0.005817603,palace,698,0.005234193,patio,706,0.005206737,stone wall,825,0.0048263385,altar,406,0.0041571716,library,624,0.003996313
1068,1068,Image of Church,Church,5041,palace,698,0.0910153,patio,706,0.08204821,monastery,663,0.058501314,mobile home,660,0.05225615,picket fence,716,0.043191962,mosque,668,0.020551791,library,624,0.011623189,church,497,0.010657706,lakeside,975,0.010620977,tile roof,858,0.008987204
1069,1069,Image of Church,Church,4549,altar,406,0.25621876,church,497,0.04789298,monastery,663,0.042075668,vault,884,0.033798352,palace,698,0.027096305,triumphal arch,873,0.019088594,throne,857,0.008564488,gondola,576,0.008399413,mosque,668,0.005452753,library,624,0.0042180344
1070,1070,Image of Church,Church,1614,palace,698,0.16426468,tray,868,0.03924781,window screen,904,0.03852045,mosque,668,0.024305858,monastery,663,0.019310692,jigsaw puzzle,611,0.015934216,fire screen,556,0.012434707,vault,884,0.008377893,prison,743,0.007895165,bottlecap,455,0.0060656015
1071,1071,Image of Church,Church,5524,church,497,0.3869185,tile roof,858,0.06495671,bell cote,442,0.04339921,vault,884,0.016985742,monastery,663,0.0040110676,dome,538,0.0040034396,library,624,0.0029776026,castle,483,0.0022442392,altar,406,0.0020111199,groom,982,0.0019093294
1072,1072,Image of Church,Church,8459,church,497,0.33618394,picket fence,716,0.042849082,obelisk,682,0.042549074,palace,698,0.03443592,monastery,663,0.030537494,fountain,562,0.024365544,bell cote,442,0.021640392,worm fence,912,0.014205685,mosque,668,0.012675173,triumphal arch,873,0.009434229
1073,1073,Image of Church,Church,3485,church,497,0.27839372,altar,406,0.21380912,vault,884,0.11626641,organ,687,0.010657951,monastery,663,0.0050045103,library,624,0.0026887106,Great Pyrenees,257,0.0024249728,park bench,703,0.0016210772,vestment,887,0.001612515,bookshop,454,0.0015461317
1074,1074,Image of Church,Church,9844,church,497,0.27549356,monastery,663,0.047426566,vault,884,0.019960433,bell cote,442,0.014377026,library,624,0.011502747,dome,538,0.007798846,palace,698,0.0070335097,maze,646,0.005131489,altar,406,0.004190198,prison,743,0.0030037137
1075,1075,Image of Church,Church,9265,church,497,0.40526763,bell cote,442,0.0472639,barn,425,0.030662164,monastery,663,0.014028176,beacon,437,0.007109779,worm fence,912,0.004449882,obelisk,682,0.0038894485,picket fence,716,0.0035088044,boathouse,449,0.0031206463,vault,884,0.0026139456
1076,1076,Image of Church,Church,6540,altar,406,0.34710836,church,497,0.1533775,vault,884,0.07240664,organ,687,0.0077668712,monastery,663,0.004112278,dome,538,0.0034396662,vestment,887,0.0030970494,mosque,668,0.002925628,bell cote,442,0.0029086997,rocking chair,765,0.002487084
1077,1077,Image of Church,Church,8553,church,497,0.25390458,vault,884,0.20975554,altar,406,0.10804728,organ,687,0.009888188,monastery,663,0.008965935,bell cote,442,0.0056281597,Great Pyrenees,257,0.0032699534,throne,857,0.002856172,vestment,887,0.0028199998,restaurant,762,0.002565183
1078,1078,Image of Church,Church,9372,church,497,0.2482918,vault,884,0.24348523,altar,406,0.09901206,monastery,663,0.017429035,organ,687,0.0129863825,library,624,0.0041914545,marimba,642,0.0027841288,bookshop,454,0.0026213387,French horn,566,0.001496381,palace,698,0.0011262437
1079,1079,Image of Church,Church,3472,church,497,0.3532251,bell cote,442,0.016976196,vault,884,0.016085342,dome,538,0.012409472,castle,483,0.008205208,tile roof,858,0.0063850307,monastery,663,0.006117173,library,624,0.0045171175,palace,698,0.0042234003,altar,406,0.003281242
1080,1080,Image of Church,Church,6228,church,497,0.11813524,palace,698,0.10422869,bell cote,442,0.051593278,library,624,0.04784811,monastery,663,0.040183183,triumphal arch,873,0.016955605,beacon,437,0.015629599,dome,538,0.012536508,vault,884,0.010938745,flagpole,557,0.010587892
1081,1081,Image of Church,Church,8016,church,497,0.3162214,monastery,663,0.10875881,bell cote,442,0.02343971,palace,698,0.009466916,castle,483,0.004034003,dome,538,0.003951636,library,624,0.0035911293,lakeside,975,0.0032129441,vault,884,0.003173912,altar,406,0.0026757766
1082,1082,Image of Church,Church,3629,church,497,0.2798496,bell cote,442,0.16397093,monastery,663,0.024221683,tile roof,858,0.018668817,dome,538,0.013253269,vault,884,0.009265999,library,624,0.0057847737,palace,698,0.0035085306,boathouse,449,0.0027742325,window screen,904,0.0023081095
1083,1083,Image of Church,Church,9175,church,497,0.23049322,altar,406,0.21024458,vault,884,0.10215704,monastery,663,0.009332825,organ,687,0.007988195,prayer rug,741,0.0051300633,library,624,0.004935865,bookshop,454,0.0037029663,vestment,887,0.003138237,Great Pyrenees,257,0.002893475
1084,1084,Image of Church,Church,7862,church,497,0.5944491,altar,406,0.115433306,vault,884,0.067261755,organ,687,0.009682261,monastery,663,0.006322871,bell cote,442,0.002646545,vestment,887,0.002047446,restaurant,762,0.0016880335,bannister,421,0.0015858484,library,624,0.0015729236
1085,1085,Image of Church,Church,5420,vault,884,0.29494137,church,497,0.24809732,altar,406,0.12287689,organ,687,0.012720775,monastery,663,0.0085123945,library,624,0.0044619883,restaurant,762,0.002555693,bell cote,442,0.0020726607,Great Pyrenees,257,0.0017539411,vestment,887,0.0016395088
